bias,lang,run,sample,"NP,np","NP,NP,NP","S,NP,S","S,NP,VP","S,S,NP","S,VP,NP","S,VP","V,v","VP,NP,V","VP,NP,VP","VP,V,NP","VP,V","VP,VP,NP"
Biased,Japanese,6,79,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,80,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,81,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,82,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,83,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,84,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,85,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,86,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,87,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,88,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,89,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,90,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,91,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,92,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,93,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,94,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,95,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,96,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,97,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,98,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,99,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,100,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,101,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,102,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,103,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,104,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,105,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,106,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,107,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,108,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,109,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,110,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,111,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,112,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,113,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,114,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,115,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,116,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,117,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,118,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,119,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,120,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,121,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,122,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,123,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,124,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,125,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,126,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,127,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,128,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,129,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,130,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,131,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,132,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,133,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,134,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,135,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,136,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,137,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,138,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,139,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,140,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,141,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,142,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,143,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,144,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,145,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,146,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,147,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,148,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,149,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,150,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,151,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,152,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,153,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,154,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,155,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,156,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,157,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,158,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,159,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,160,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,161,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,162,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,163,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,164,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,165,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,166,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,167,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,168,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,169,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,170,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,171,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,172,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,173,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,174,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,175,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,176,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,177,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,178,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,179,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,180,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,181,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,182,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,183,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,184,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,185,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,186,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,187,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,188,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,189,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,190,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,191,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,192,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,193,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,194,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,195,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,196,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,197,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,198,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,199,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,200,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,201,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,202,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,203,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,204,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,205,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,206,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,207,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,208,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,209,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,210,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,211,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,212,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,213,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,214,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,215,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,216,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,217,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,218,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,219,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,220,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,221,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,222,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,223,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,224,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,225,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,226,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,227,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,228,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,229,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,230,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,231,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,232,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,233,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,234,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,235,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,236,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,237,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,238,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,239,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,240,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,241,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,242,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,243,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,244,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,245,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,246,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,247,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,248,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,249,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,250,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,251,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,252,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,253,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,254,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,255,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,256,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,257,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,258,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,259,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,260,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,261,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,262,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,263,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,264,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,265,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,266,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,267,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,268,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,269,1,0,0,0,0,0,1,1,0,0.264705882,0.058823529,0.676470588,0
Biased,Japanese,6,270,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,271,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,272,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,273,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,274,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,275,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,276,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,277,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,278,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,279,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,280,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,281,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,282,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,283,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,284,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,285,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,286,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,287,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,288,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,289,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,290,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,291,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,292,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,293,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,294,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,295,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,296,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,297,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,298,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,299,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,300,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,301,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,302,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,303,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,304,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,305,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,306,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,307,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,308,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,309,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,310,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,311,1,0,0,0,0,0.08,0.92,1,0,0.264705882,0,0.735294118,0
Biased,Japanese,6,312,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,313,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,314,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,315,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,316,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,317,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,318,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,319,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,320,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,321,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,322,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,323,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,324,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,325,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,326,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,327,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,328,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,329,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,330,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,331,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,332,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,333,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,334,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,335,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,336,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,337,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,338,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,339,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,340,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,341,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,342,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,343,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,344,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,345,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,346,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,347,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,348,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,349,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
Biased,Japanese,6,350,1,0,0.264705882,0,0,0.058823529,0.676470588,1,0,0,0,1,0
